"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
223,223.045,3.7174166667,1733817477.315,5,0.37,1.85,0,0,0
224,224.046,3.7341,1733817478.318,5,0.37,1.85,0,0,0
225,225.045,3.75075,1733817479.323,5,0.37,1.85,0,0,0
226,226.045,3.7674166667,1733817480.318,5,0.37,1.85,0,0,0
227,227.045,3.7840833333,1733817481.317,5,0.37,1.85,0,0,0
228,228.045,3.80075,1733817482.334,5,0.37,1.85,0,0,0
229,229.045,3.8174166667,1733817483.316,5,0.37,1.85,0,0,0
230,230.046,3.8341,1733817484.315,5,0.37,1.85,0,0,0
231,231.045,3.85075,1733817485.314,5,0.37,1.85,0,0,0
232,232.046,3.8674333333,1733817486.318,5,0.37,1.85,0,0,0
233,233.045,3.8840833333,1733817487.316,5,0.37,1.85,0,0,0
234,234.045,3.90075,1733817488.315,5,0.37,1.85,0,0,0
235,235.045,3.9174166667,1733817489.317,5,0.37,1.85,0,0,0
236,236.045,3.9340833333,1733817490.312,5,0.37,1.85,0,0,0
237,237.046,3.9507666667,1733817491.319,5,0.37,1.85,0,0,0
238,238.046,3.9674333333,1733817492.315,5,0.37,1.85,0,0,0
239,239.046,3.9841,1733817493.342,5,0.37,1.85,0,0,0
240,240.045,4.00075,1733817494.319,5,0.37,1.85,0,0,0
241,241.045,4.0174166667,1733817495.312,5,0.37,1.85,0,0,0
242,242.045,4.0340833333,1733817496.316,5,0.37,1.85,0,0,0
243,243.045,4.05075,1733817497.317,5,0.37,1.85,0,0,0
244,244.045,4.0674166667,1733817498.317,5,0.37,1.85,0,0,0
245,245.045,4.0840833333,1733817499.316,5,0.37,1.85,0,0,0
246,246.045,4.10075,1733817500.318,5,0.37,1.85,0,0,0
247,247.046,4.1174333333,1733817501.316,5,0.37,1.85,0,0,0
248,248.045,4.1340833333,1733817502.319,5,0.37,1.85,0,0,0
249,249.045,4.15075,1733817503.314,5,0.37,1.85,0,0,0
250,250.045,4.1674166667,1733817504.321,5,0.37,1.85,0,0,0
251,251.046,4.1841,1733817505.337,5,0.37,1.85,0,0,0
252,252.046,4.2007666667,1733817506.318,5,0.37,1.85,0,0,0
253,253.045,4.2174166667,1733817507.317,5,0.37,1.85,0,0,0
254,254.045,4.2340833333,1733817508.315,5,0.37,1.85,0,0,0
255,255.045,4.25075,1733817509.315,5,0.37,1.85,0,0,0
256,256.046,4.2674333333,1733817510.318,5,0.37,1.85,0,0,0
257,257.046,4.2841,1733817511.314,5,0.37,1.85,0,0,0
258,258.046,4.3007666667,1733817512.316,5,0.37,1.85,0,0,0
259,259.046,4.3174333333,1733817513.317,5,0.37,1.85,0,0,0
260,260.045,4.3340833333,1733817514.318,5,0.37,1.85,0,0,0
261,261.046,4.3507666667,1733817515.319,5,0.37,1.85,0,0,0
262,262.045,4.3674166667,1733817516.319,5,0.37,1.85,0,0,0
263,263.045,4.3840833333,1733817517.311,5,0.37,1.85,0,0,0
264,264.046,4.4007666667,1733817518.314,5,0.37,1.85,0,0,0
265,265.045,4.4174166667,1733817519.313,5,0.37,1.85,0,0,0
266,266.045,4.4340833333,1733817520.315,5,0.37,1.85,0,0,0
267,267.045,4.45075,1733817521.313,5,0.37,1.85,0,0,0
268,268.046,4.4674333333,1733817522.314,5,0.37,1.85,0,0,0
269,269.045,4.4840833333,1733817523.317,5,0.37,1.85,0,0,0
270,270.045,4.50075,1733817524.314,5,0.37,1.85,0,0,0
271,271.045,4.5174166667,1733817525.318,5,0.37,1.85,0,0,0
272,272.045,4.5340833333,1733817526.319,5,0.37,1.85,0,0,0
273,273.046,4.5507666667,1733817527.313,5,0.37,1.85,0,0,0
274,274.045,4.5674166667,1733817528.336,5,0.37,1.85,0,0,0
275,275.046,4.5841,1733817529.313,5,0.37,1.85,0,0,0
276,276.045,4.60075,1733817530.318,5,0.37,1.85,0,0,0
277,277.045,4.6174166667,1733817531.315,5,0.37,1.85,0,0,0
278,278.045,4.6340833333,1733817532.313,5,0.37,1.85,0,0,0
279,279.045,4.65075,1733817533.313,5,0.37,1.85,0,0,0
280,280.046,4.6674333333,1733817534.316,5,0.37,1.85,0,0,0
281,281.045,4.6840833333,1733817535.318,5,0.37,1.85,0,0,0
282,282.046,4.7007666667,1733817536.318,5,0.37,1.85,0,0,0
283,283.046,4.7174333333,1733817537.315,5,0.37,1.85,0,0,0
284,284.045,4.7340833333,1733817538.314,5,0.37,1.85,0,0,0
285,285.045,4.75075,1733817539.313,5,0.37,1.85,0,0,0
286,286.045,4.7674166667,1733817540.336,5,0.37,1.85,0,0,0
287,287.045,4.7840833333,1733817541.314,5,0.37,1.85,0,0,0
288,288.045,4.80075,1733817542.315,5,0.37,1.85,0,0,0
289,289.045,4.8174166667,1733817543.314,5,0.37,1.85,0,0,0
290,290.045,4.8340833333,1733817544.316,5,0.37,1.85,0,0,0
291,291.045,4.85075,1733817545.312,5,0.37,1.85,0,0,0
292,292.046,4.8674333333,1733817546.318,5,0.37,1.85,0,0,0
293,293.045,4.8840833333,1733817547.313,5,0.37,1.85,0,0,0
294,294.045,4.90075,1733817548.318,5,0.37,1.85,0,0,0
295,295.045,4.9174166667,1733817549.316,5,0.37,1.85,0,0,0
296,296.045,4.9340833333,1733817550.317,5,0.37,1.85,0,0,0
297,297.046,4.9507666667,1733817551.318,5,0.64,3.2,0,0,0
298,298.046,4.9674333333,1733817552.333,5,0.63,3.15,0,0,0
299,299.045,4.9840833333,1733817553.317,5,0.65,3.25,0,0,0
300,300.046,5.0007666667,1733817554.314,5,0.62,3.1,0,0,0
301,301.045,5.0174166667,1733817555.314,5,0.62,3.1,0,0,0
302,302.045,5.0340833333,1733817556.316,5,0.64,3.2,0,0,0
303,303.045,5.05075,1733817557.322,5,0.65,3.25,0,0,0
304,304.045,5.0674166667,1733817558.315,5,0.65,3.25,0,0,0
305,305.046,5.0841,1733817559.314,5,0.64,3.2,0,0,0
306,306.045,5.10075,1733817560.314,5,0.64,3.2,0,0,0
307,307.045,5.1174166667,1733817561.316,5,0.45,2.25,0,0,0
308,308.045,5.1340833333,1733817562.315,5,0.45,2.25,0,0,0
309,309.045,5.15075,1733817563.322,5,0.45,2.25,0,0,0
310,310.046,5.1674333333,1733817564.337,5,0.45,2.25,0,0,0
311,311.045,5.1840833333,1733817565.314,5,0.45,2.25,0,0,0
312,312.045,5.20075,1733817566.317,5,0.37,1.85,0,0,0
313,313.045,5.2174166667,1733817567.313,5,0.37,1.85,0,0,0
314,314.045,5.2340833333,1733817568.314,5,0.37,1.85,0,0,0
315,315.046,5.2507666667,1733817569.314,5,0.37,1.85,0,0,0
316,316.046,5.2674333333,1733817570.316,5,0.37,1.85,0,0,0
317,317.046,5.2841,1733817571.313,5,0.37,1.85,0,0,0
318,318.046,5.3007666667,1733817572.312,5,0.37,1.85,0,0,0
319,319.046,5.3174333333,1733817573.315,5,0.37,1.85,0,0,0
320,320.046,5.3341,1733817574.318,5,0.37,1.85,0,0,0
321,321.045,5.35075,1733817575.322,5,0.37,1.85,0,0,0
322,322.045,5.3674166667,1733817576.337,5,0.37,1.85,0,0,0
323,323.045,5.3840833333,1733817577.317,5,0.37,1.85,0,0,0
324,324.045,5.40075,1733817578.312,5,0.37,1.85,0,0,0
325,325.045,5.4174166667,1733817579.314,5,0.37,1.85,0,0,0
326,326.046,5.4341,1733817580.315,5,0.37,1.85,0,0,0
327,327.045,5.45075,1733817581.317,5,0.37,1.85,0,0,0
328,328.045,5.4674166667,1733817582.316,5,0.37,1.85,0,0,0
329,329.045,5.4840833333,1733817583.312,5,0.37,1.85,0,0,0
330,330.046,5.5007666667,1733817584.314,5,0.37,1.85,0,0,0
331,331.045,5.5174166667,1733817585.316,5,0.37,1.85,0,0,0
332,332.045,5.5340833333,1733817586.315,5,0.37,1.85,0,0,0
333,333.045,5.55075,1733817587.336,5,0.37,1.85,0,0,0
334,334.045,5.5674166667,1733817588.314,5,0.37,1.85,0,0,0
335,335.045,5.5840833333,1733817589.317,5,0.37,1.85,0,0,0
336,336.045,5.60075,1733817590.317,5,0.37,1.85,0,0,0
337,337.045,5.6174166667,1733817591.314,5,0.37,1.85,0,0,0
338,338.045,5.6340833333,1733817592.314,5,0.37,1.85,0,0,0
339,339.045,5.65075,1733817593.315,5,0.37,1.85,0,0,0
340,340.045,5.6674166667,1733817594.316,5,0.37,1.85,0,0,0
341,341.045,5.6840833333,1733817595.312,5,0.37,1.85,0,0,0
342,342.046,5.7007666667,1733817596.314,5,0.37,1.85,0,0,0
343,343.045,5.7174166667,1733817597.314,5,0.37,1.85,0,0,0
344,344.045,5.7340833333,1733817598.316,5,0.37,1.85,0,0,0
345,345.046,5.7507666667,1733817599.339,5,0.37,1.85,0,0,0
346,346.045,5.7674166667,1733817600.317,5,0.37,1.85,0,0,0
347,347.045,5.7840833333,1733817601.315,5,0.37,1.85,0,0,0
348,348.045,5.80075,1733817602.321,5,0.36,1.8,0,0,0
349,349.046,5.8174333333,1733817603.314,5,0.37,1.85,0,0,0
350,350.045,5.8340833333,1733817604.313,5,0.37,1.85,0,0,0
351,351.045,5.85075,1733817605.316,5,0.37,1.85,0,0,0
352,352.045,5.8674166667,1733817606.313,5,0.37,1.85,0,0,0
353,353.046,5.8841,1733817607.316,5,0.37,1.85,0,0,0
354,354.046,5.9007666667,1733817608.322,5,0.37,1.85,0,0,0
355,355.045,5.9174166667,1733817609.313,5,0.37,1.85,0,0,0
356,356.045,5.9340833333,1733817610.314,5,0.37,1.85,0,0,0
357,357.045,5.95075,1733817611.336,5,0.37,1.85,0,0,0
358,358.045,5.9674166667,1733817612.313,5,0.37,1.85,0,0,0
359,359.046,5.9841,1733817613.316,5,0.37,1.85,0,0,0
360,360.045,6.00075,1733817614.317,5,0.37,1.85,0,0,0
361,361.045,6.0174166667,1733817615.321,5,0.37,1.85,0,0,0
362,362.045,6.0340833333,1733817616.319,5,0.37,1.85,0,0,0
363,363.045,6.05075,1733817617.314,5,0.37,1.85,0,0,0
364,364.046,6.0674333333,1733817618.314,5,0.37,1.85,0,0,0
365,365.046,6.0841,1733817619.313,5,0.37,1.85,0,0,0
366,366.046,6.1007666667,1733817620.317,5,0.37,1.85,0,0,0
367,367.045,6.1174166667,1733817621.317,5,0.37,1.85,0,0,0
368,368.045,6.1340833333,1733817622.318,5,0.37,1.85,0,0,0
369,369.045,6.15075,1733817623.33,5,0.37,1.85,0,0,0
370,370.046,6.1674333333,1733817624.313,5,0.37,1.85,0,0,0
371,371.046,6.1841,1733817625.319,5,0.37,1.85,0,0,0
372,372.045,6.20075,1733817626.313,5,0.37,1.85,0,0,0
373,373.045,6.2174166667,1733817627.314,5,0.37,1.85,0,0,0
374,374.046,6.2341,1733817628.319,5,0.37,1.85,0,0,0
375,375.045,6.25075,1733817629.318,5,0.37,1.85,0,0,0
376,376.045,6.2674166667,1733817630.313,5,0.37,1.85,0,0,0
377,377.046,6.2841,1733817631.319,5,0.37,1.85,0,0,0
378,378.045,6.30075,1733817632.313,5,0.37,1.85,0,0,0
379,379.046,6.3174333333,1733817633.317,5,0.37,1.85,0,0,0
380,380.045,6.3340833333,1733817634.313,5,0.37,1.85,0,0,0
381,381.045,6.35075,1733817635.339,5,0.37,1.85,0,0,0
382,382.045,6.3674166667,1733817636.314,5,0.37,1.85,0,0,0
383,383.045,6.3840833333,1733817637.314,5,0.37,1.85,0,0,0
384,384.046,6.4007666667,1733817638.315,5,0.37,1.85,0,0,0
