"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
318,318.067,5.3011166667,1750164875.716,0,0,0,5,0.37,1.85
319,319.066,5.3177666667,1750164876.714,0,0,0,5,0.37,1.85
320,320.067,5.33445,1750164877.713,0,0,0,5,0.37,1.85
321,321.067,5.3511166667,1750164878.72,0,0,0,5,0.37,1.85
322,322.067,5.3677833333,1750164879.713,0,0,0,5,0.37,1.85
323,323.066,5.3844333333,1750164880.736,0,0,0,5,0.37,1.85
324,324.066,5.4011,1750164881.713,0,0,0,5,0.37,1.85
325,325.066,5.4177666667,1750164882.714,0,0,0,4.99,0.37,1.85
326,326.067,5.43445,1750164883.713,0,0,0,5,0.37,1.85
327,327.066,5.4511,1750164884.713,0,0,0,4.99,0.37,1.85
328,328.066,5.4677666667,1750164885.716,0,0,0,5,0.37,1.85
329,329.067,5.48445,1750164886.716,0,0,0,5,0.37,1.85
330,330.066,5.5011,1750164887.712,0,0,0,5,0.37,1.85
331,331.066,5.5177666667,1750164888.714,0,0,0,5,0.37,1.85
332,332.067,5.53445,1750164889.715,0,0,0,5,0.37,1.85
333,333.066,5.5511,1750164890.719,0,0,0,5,0.37,1.85
334,334.066,5.5677666667,1750164891.716,0,0,0,5,0.37,1.85
335,335.066,5.5844333333,1750164892.733,0,0,0,5,0.37,1.85
336,336.066,5.6011,1750164893.713,0,0,0,5,0.37,1.85
337,337.067,5.6177833333,1750164894.715,0,0,0,5,0.37,1.85
338,338.067,5.63445,1750164895.716,0,0,0,5,0.37,1.85
339,339.066,5.6511,1750164896.715,0,0,0,5,0.37,1.85
340,340.067,5.6677833333,1750164897.712,0,0,0,5,0.37,1.85
341,341.066,5.6844333333,1750164898.715,0,0,0,5,0.37,1.85
342,342.066,5.7011,1750164899.716,0,0,0,5,0.37,1.85
343,343.067,5.7177833333,1750164900.712,0,0,0,5,0.37,1.85
344,344.067,5.73445,1750164901.716,0,0,0,5,0.37,1.85
345,345.067,5.7511166667,1750164902.713,0,0,0,5,0.37,1.85
346,346.066,5.7677666667,1750164903.714,0,0,0,5,0.37,1.85
347,347.066,5.7844333333,1750164904.736,0,0,0,5,0.37,1.85
348,348.066,5.8011,1750164905.713,0,0,0,5,0.37,1.85
349,349.066,5.8177666667,1750164906.712,0,0,0,5,0.37,1.85
350,350.066,5.8344333333,1750164907.719,0,0,0,5,0.64,3.2
351,351.067,5.8511166667,1750164908.717,0,0,0,5,0.55,2.75
352,352.066,5.8677666667,1750164909.712,0,0,0,5,0.45,2.25
353,353.067,5.88445,1750164910.714,0,0,0,5,0.45,2.25
354,354.066,5.9011,1750164911.715,0,0,0,5,0.45,2.25
