,event_type,start_time,duration,end_time
159,SeleniumEC/Tests/action2.js,2024-12-11 14:00:16+01:00,55417,2024-12-11 14:01:11+01:00
160,SeleniumEC/Tests/action2.js,2024-12-11 14:03:12+01:00,53922,2024-12-11 14:04:05+01:00
161,SeleniumEC/Tests/action2.js,2024-12-11 14:06:06+01:00,54553,2024-12-11 14:07:00+01:00
162,SeleniumEC/Tests/action2.js,2024-12-11 14:09:00+01:00,52038,2024-12-11 14:09:52+01:00
163,SeleniumEC/Tests/action2.js,2024-12-11 14:11:52+01:00,53637,2024-12-11 14:12:46+01:00
164,SeleniumEC/Tests/action2.js,2024-12-11 14:14:46+01:00,52804,2024-12-11 14:15:39+01:00
165,SeleniumEC/Tests/action2.js,2024-12-11 14:17:39+01:00,52076,2024-12-11 14:18:31+01:00
166,SeleniumEC/Tests/action2.js,2024-12-11 14:20:31+01:00,54363,2024-12-11 14:21:25+01:00
167,SeleniumEC/Tests/action2.js,2024-12-11 14:23:25+01:00,54545,2024-12-11 14:24:20+01:00
168,SeleniumEC/Tests/action2.js,2024-12-11 14:26:20+01:00,54755,2024-12-11 14:27:15+01:00
169,SeleniumEC/Tests/action2.js,2024-12-11 14:29:15+01:00,53785,2024-12-11 14:30:08+01:00
170,SeleniumEC/Tests/action2.js,2024-12-11 14:32:09+01:00,55300,2024-12-11 14:33:04+01:00
171,SeleniumEC/Tests/action2.js,2024-12-11 14:35:04+01:00,54434,2024-12-11 14:35:58+01:00
172,SeleniumEC/Tests/action2.js,2024-12-11 14:37:58+01:00,53676,2024-12-11 14:38:52+01:00
173,SeleniumEC/Tests/action2.js,2024-12-11 14:40:52+01:00,52918,2024-12-11 14:41:45+01:00
174,SeleniumEC/Tests/action2.js,2024-12-11 14:43:45+01:00,54489,2024-12-11 14:44:40+01:00
175,SeleniumEC/Tests/action2.js,2024-12-11 14:46:40+01:00,54477,2024-12-11 14:47:34+01:00
176,SeleniumEC/Tests/action3.js,2024-12-11 14:54:34+01:00,26936,2024-12-11 14:55:01+01:00
177,SeleniumEC/Tests/action3.js,2024-12-11 14:57:01+01:00,25839,2024-12-11 14:57:27+01:00
178,SeleniumEC/Tests/action3.js,2024-12-11 14:59:27+01:00,25864,2024-12-11 14:59:53+01:00
179,SeleniumEC/Tests/action3.js,2024-12-11 15:01:53+01:00,25882,2024-12-11 15:02:19+01:00
180,SeleniumEC/Tests/action3.js,2024-12-11 15:04:19+01:00,24995,2024-12-11 15:04:44+01:00
181,SeleniumEC/Tests/action3.js,2024-12-11 15:06:44+01:00,25888,2024-12-11 15:07:10+01:00
182,SeleniumEC/Tests/action3.js,2024-12-11 15:09:10+01:00,24963,2024-12-11 15:09:35+01:00
183,SeleniumEC/Tests/action3.js,2024-12-11 15:11:35+01:00,25763,2024-12-11 15:12:01+01:00
184,SeleniumEC/Tests/action3.js,2024-12-11 15:14:01+01:00,26730,2024-12-11 15:14:27+01:00
185,SeleniumEC/Tests/action3.js,2024-12-11 15:16:27+01:00,25929,2024-12-11 15:16:53+01:00
186,SeleniumEC/Tests/action3.js,2024-12-11 15:18:53+01:00,25903,2024-12-11 15:19:19+01:00
187,SeleniumEC/Tests/action3.js,2024-12-11 15:21:19+01:00,26683,2024-12-11 15:21:46+01:00
188,SeleniumEC/Tests/action3.js,2024-12-11 15:23:46+01:00,24684,2024-12-11 15:24:11+01:00
189,SeleniumEC/Tests/action3.js,2024-12-11 15:26:11+01:00,25861,2024-12-11 15:26:37+01:00
190,SeleniumEC/Tests/action3.js,2024-12-11 15:28:37+01:00,25866,2024-12-11 15:29:03+01:00
191,SeleniumEC/Tests/action3.js,2024-12-11 15:31:03+01:00,26753,2024-12-11 15:31:29+01:00
192,SeleniumEC/Tests/action3.js,2024-12-11 15:33:29+01:00,25808,2024-12-11 15:33:55+01:00
193,SeleniumEC/Tests/action3.js,2024-12-11 15:35:55+01:00,25883,2024-12-11 15:36:21+01:00
194,SeleniumEC/Tests/action3.js,2024-12-11 15:38:21+01:00,24968,2024-12-11 15:38:46+01:00
195,SeleniumEC/Tests/action3.js,2024-12-11 15:40:46+01:00,25017,2024-12-11 15:41:11+01:00
196,SeleniumEC/Tests/action3.js,2024-12-11 15:43:11+01:00,25795,2024-12-11 15:43:37+01:00
197,SeleniumEC/Tests/action3.js,2024-12-11 15:45:37+01:00,26711,2024-12-11 15:46:04+01:00
198,SeleniumEC/Tests/action3.js,2024-12-11 15:48:04+01:00,25047,2024-12-11 15:48:29+01:00
199,SeleniumEC/Tests/action3.js,2024-12-11 15:50:29+01:00,25085,2024-12-11 15:50:54+01:00
200,SeleniumEC/Tests/action3.js,2024-12-11 15:52:54+01:00,25896,2024-12-11 15:53:20+01:00
201,SeleniumEC/Tests/action3.js,2024-12-11 15:55:20+01:00,25712,2024-12-11 15:55:46+01:00
202,SeleniumEC/Tests/action3.js,2024-12-11 15:57:46+01:00,25880,2024-12-11 15:58:12+01:00
203,SeleniumEC/Tests/action3.js,2024-12-11 16:00:12+01:00,25879,2024-12-11 16:00:38+01:00
204,SeleniumEC/Tests/action3.js,2024-12-11 16:02:38+01:00,25015,2024-12-11 16:03:03+01:00
205,SeleniumEC/Tests/action3.js,2024-12-11 16:05:03+01:00,24917,2024-12-11 16:05:28+01:00
206,SeleniumEC/Tests/action3.js,2024-12-11 16:07:28+01:00,25234,2024-12-11 16:07:53+01:00
207,SeleniumEC/Tests/action3.js,2024-12-11 16:09:53+01:00,25894,2024-12-11 16:10:19+01:00
208,SeleniumEC/Tests/action3.js,2024-12-11 16:12:19+01:00,25881,2024-12-11 16:12:45+01:00
209,SeleniumEC/Tests/action3.js,2024-12-11 16:14:45+01:00,24628,2024-12-11 16:15:10+01:00
210,SeleniumEC/Tests/action3.js,2024-12-11 16:17:10+01:00,26050,2024-12-11 16:17:36+01:00
211,SeleniumEC/Tests/action4.js,2024-12-11 16:24:36+01:00,26138,2024-12-11 16:25:02+01:00
212,SeleniumEC/Tests/action4.js,2024-12-11 16:27:02+01:00,26572,2024-12-11 16:27:29+01:00
213,SeleniumEC/Tests/action4.js,2024-12-11 16:29:29+01:00,26338,2024-12-11 16:29:55+01:00
214,SeleniumEC/Tests/action4.js,2024-12-11 16:31:55+01:00,26517,2024-12-11 16:32:22+01:00
215,SeleniumEC/Tests/action4.js,2024-12-11 16:34:22+01:00,26397,2024-12-11 16:34:48+01:00
216,SeleniumEC/Tests/action4.js,2024-12-11 16:36:48+01:00,26349,2024-12-11 16:37:14+01:00
217,SeleniumEC/Tests/action4.js,2024-12-11 16:39:14+01:00,26458,2024-12-11 16:39:41+01:00
218,SeleniumEC/Tests/action4.js,2024-12-11 16:41:41+01:00,26359,2024-12-11 16:42:07+01:00
219,SeleniumEC/Tests/action4.js,2024-12-11 16:44:07+01:00,26430,2024-12-11 16:44:34+01:00
220,SeleniumEC/Tests/action4.js,2024-12-11 16:46:34+01:00,26552,2024-12-11 16:47:00+01:00
221,SeleniumEC/Tests/action4.js,2024-12-11 16:49:00+01:00,25915,2024-12-11 16:49:26+01:00
222,SeleniumEC/Tests/action4.js,2024-12-11 16:51:26+01:00,26943,2024-12-11 16:51:53+01:00
223,SeleniumEC/Tests/action4.js,2024-12-11 16:53:53+01:00,26362,2024-12-11 16:54:20+01:00
224,SeleniumEC/Tests/action4.js,2024-12-11 16:56:20+01:00,26398,2024-12-11 16:56:46+01:00
225,SeleniumEC/Tests/action4.js,2024-12-11 16:58:46+01:00,25891,2024-12-11 16:59:12+01:00
226,SeleniumEC/Tests/action4.js,2024-12-11 17:01:12+01:00,26187,2024-12-11 17:01:38+01:00
227,SeleniumEC/Tests/action4.js,2024-12-11 17:03:38+01:00,26895,2024-12-11 17:04:05+01:00
228,SeleniumEC/Tests/action4.js,2024-12-11 17:06:05+01:00,26469,2024-12-11 17:06:32+01:00
229,SeleniumEC/Tests/action4.js,2024-12-11 17:08:32+01:00,25882,2024-12-11 17:08:58+01:00
230,SeleniumEC/Tests/action4.js,2024-12-11 17:10:58+01:00,25936,2024-12-11 17:11:24+01:00
231,SeleniumEC/Tests/action4.js,2024-12-11 17:13:24+01:00,26396,2024-12-11 17:13:50+01:00
232,SeleniumEC/Tests/action4.js,2024-12-11 17:15:50+01:00,26009,2024-12-11 17:16:16+01:00
233,SeleniumEC/Tests/action4.js,2024-12-11 17:18:16+01:00,27057,2024-12-11 17:18:43+01:00
234,SeleniumEC/Tests/action4.js,2024-12-11 17:20:43+01:00,26254,2024-12-11 17:21:10+01:00
235,SeleniumEC/Tests/action4.js,2024-12-11 17:23:10+01:00,26331,2024-12-11 17:23:36+01:00
236,SeleniumEC/Tests/action4.js,2024-12-11 17:25:36+01:00,26881,2024-12-11 17:26:03+01:00
237,SeleniumEC/Tests/action4.js,2024-12-11 17:28:03+01:00,25970,2024-12-11 17:28:29+01:00
238,SeleniumEC/Tests/action4.js,2024-12-11 17:30:29+01:00,26077,2024-12-11 17:30:55+01:00
239,SeleniumEC/Tests/action4.js,2024-12-11 17:32:55+01:00,25981,2024-12-11 17:33:21+01:00
240,SeleniumEC/Tests/action4.js,2024-12-11 17:35:21+01:00,25873,2024-12-11 17:35:47+01:00
241,SeleniumEC/Tests/action4.js,2024-12-11 17:37:47+01:00,25851,2024-12-11 17:38:13+01:00
