,event_type,start_time,duration,end_time
151,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:28:18+01:00,5824,2024-12-11 23:28:23+01:00
152,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:33:24+01:00,5825,2024-12-11 23:33:29+01:00
153,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:38:29+01:00,5823,2024-12-11 23:38:35+01:00
154,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:43:35+01:00,5708,2024-12-11 23:43:41+01:00
155,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:48:41+01:00,5889,2024-12-11 23:48:47+01:00
156,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:53:47+01:00,5778,2024-12-11 23:53:53+01:00
157,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-11 23:58:53+01:00,5861,2024-12-11 23:58:59+01:00
158,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:03:59+01:00,5624,2024-12-12 00:04:04+01:00
159,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:09:04+01:00,5712,2024-12-12 00:09:10+01:00
160,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:14:10+01:00,6159,2024-12-12 00:14:16+01:00
161,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:19:16+01:00,6232,2024-12-12 00:19:23+01:00
162,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:24:23+01:00,5661,2024-12-12 00:24:28+01:00
163,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:29:28+01:00,6047,2024-12-12 00:29:34+01:00
164,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:34:34+01:00,5683,2024-12-12 00:34:40+01:00
165,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:39:40+01:00,5869,2024-12-12 00:39:46+01:00
166,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:44:46+01:00,5686,2024-12-12 00:44:52+01:00
167,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:49:52+01:00,6296,2024-12-12 00:49:58+01:00
168,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 00:54:58+01:00,5701,2024-12-12 00:55:04+01:00
169,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 01:00:04+01:00,5767,2024-12-12 01:00:10+01:00
170,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 01:05:10+01:00,5910,2024-12-12 01:05:16+01:00
171,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 01:10:16+01:00,5923,2024-12-12 01:10:22+01:00
172,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 01:15:22+01:00,5706,2024-12-12 01:15:27+01:00
173,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 01:20:27+01:00,5829,2024-12-12 01:20:33+01:00
174,PuppeteerEC/tests/puppeteer_actions/action5.js,2024-12-12 01:25:33+01:00,5892,2024-12-12 01:25:39+01:00
