"index","time","minutes","dateTime","SPD33.CH1_Voltage","SPD33.CH1_Current","SPD33.CH1_Power","SPD33.CH2_Voltage","SPD33.CH2_Current","SPD33.CH2_Power"
169,169.098,2.8183,1750247092.645,0,0,0,5,0.37,1.85
170,170.098,2.8349666667,1750247093.639,0,0,0,5,0.37,1.85
171,171.098,2.8516333333,1750247094.641,0,0,0,5,0.37,1.85
172,172.098,2.8683,1750247095.643,0,0,0,5,0.37,1.85
173,173.098,2.8849666667,1750247096.64,0,0,0,5,0.37,1.85
174,174.098,2.9016333333,1750247097.657,0,0,0,5,0.37,1.85
175,175.098,2.9183,1750247098.638,0,0,0,5,0.37,1.85
176,176.098,2.9349666667,1750247099.644,0,0,0,5,0.55,2.75
177,177.098,2.9516333333,1750247100.64,0,0,0,5,0.55,2.75
178,178.098,2.9683,1750247101.646,0,0,0,5,0.6,3
179,179.098,2.9849666667,1750247102.642,0,0,0,4.99,0.56,2.79
180,180.098,3.0016333333,1750247103.641,0,0,0,5,0.58,2.9
181,181.099,3.0183166667,1750247104.642,0,0,0,5,0.58,2.9
182,182.098,3.0349666667,1750247105.645,0,0,0,5,0.49,2.45
183,183.098,3.0516333333,1750247106.638,0,0,0,5,0.49,2.45
184,184.098,3.0683,1750247107.639,0,0,0,5,0.5,2.5
185,185.098,3.0849666667,1750247108.64,0,0,0,5,0.51,2.55
186,186.098,3.1016333333,1750247109.659,0,0,0,5,0.37,1.85
187,187.098,3.1183,1750247110.645,0,0,0,5,0.37,1.85
188,188.098,3.1349666667,1750247111.64,0,0,0,5,0.37,1.85
189,189.099,3.15165,1750247112.64,0,0,0,5,0.49,2.45
190,190.098,3.1683,1750247113.647,0,0,0,5,0.37,1.85
191,191.098,3.1849666667,1750247114.638,0,0,0,5,0.37,1.85
192,192.099,3.20165,1750247115.643,0,0,0,5,0.45,2.25
193,193.099,3.2183166667,1750247116.643,0,0,0,5,0.45,2.25
194,194.098,3.2349666667,1750247117.646,0,0,0,5,0.45,2.25
195,195.099,3.25165,1750247118.647,0,0,0,5,0.45,2.25
196,196.098,3.2683,1750247119.645,0,0,0,5,0.59,2.95
197,197.099,3.2849833333,1750247120.659,0,0,0,5,0.37,1.85
198,198.099,3.30165,1750247121.645,0,0,0,5,0.37,1.85
199,199.098,3.3183,1750247122.643,0,0,0,5,0.37,1.85
200,200.099,3.3349833333,1750247123.641,0,0,0,5,0.37,1.85
201,201.099,3.35165,1750247124.645,0,0,0,5,0.37,1.85
202,202.098,3.3683,1750247125.649,0,0,0,5,0.37,1.85
203,203.098,3.3849666667,1750247126.645,0,0,0,5,0.37,1.85
204,204.098,3.4016333333,1750247127.639,0,0,0,5,0.37,1.85
205,205.099,3.4183166667,1750247128.639,0,0,0,5,0.37,1.85
